Encounter_Number,Pokemon,Catch_Successful,Is_New_Shiny
8334343,Arcanine,False,True
8334513,Espurr,True,True
8348742,Frogadier,False,True
8351475,Ninjask,False,True
8354623,Caterpie,True,False
8355968,Masquerain,False,False
8358011,Comfey,True,False
8360965,Zoroark,False,True
8364030,Charcadet,False,True
8367541,Phanpy,False,False
8373489,Gossifleur,True,False
8380877,Morpeko,True,False
8381840,Kricketune,False,True
8386334,Perrserker,False,False
8391496,Karrablast,True,False
8399474,Natu,True,False
8403066,Drifloon,False,False
8403140,Cubone,True,False
8403659,Clobbopus,True,False
8403897,Lopunny,False,True
8407395,Delibird,False,True
8418625,Zigzagoon,True,False
8418813,Dewott,False,True
8424003,Overqwil,False,False
8425712,Pelipper,True,True
8436233,Carracosta,False,True
8436407,Capsakid,True,False
8437846,Rotom-F,False,False
8441296,Vespiquen,True,True
8445133,Tadbulb,True,False
8446730,Rowlet,False,True
8456636,Linoone,False,False
8464936,Comfey,True,False
8467824,Dwebble,False,False
8468571,Serperior,False,True
8469560,Blissey,False,True
8471072,Mightyena,False,False
8474402,Starly,True,False
8485817,Cyndaquil,False,True
8485856,Chewtle,True,False
8487060,Pikipek,True,False
8490595,Slowpoke-Galarian,True,False
8495791,Swalot,True,False
8503111,Leafeon,True,True
8510533,Gastly,True,False
8518916,Mareanie,True,False
8520205,Gengar,False,False
8520785,Swanna,False,False
8521946,Togetic,False,True
8536981,Sableye,False,True
8540454,Mega Mawile,False,True
8552147,Dunsparce,False,False
8556043,Litten,False,True
8557396,Sizzlipede,True,True
8558726,Karrablast,True,False
8567871,Spinda,True,False
8568693,Overqwil,False,False
8570666,Clamperl,True,False
8571475,Minccino,True,False
8576876,Sandygast,False,False
8579838,Copperajah,False,True
8582562,Slugma,True,True
8582854,Ariados,True,True
8584775,Ducklett,True,False
8587230,Revavroom -Caph,True,False
8588010,Dusclops,False,True
8589256,Duskull,True,False
8590624,Seviper,False,False
8594231,Corsola-Galarian,False,True
8595344,Cofagrigus,False,True
8600363,Tarountula,True,False
8603079,Bonsly,True,False
8606571,Delcatty,False,True
8607614,Furret,False,True
8610577,Crobat,False,True
8612335,Persian,False,False
8614032,Magmortar,False,True
8625635,Klink,True,True
8626850,Applin,True,False
8629867,Rillaboom,False,True
8633323,Milotic,False,False
8638505,Honchkrow,False,True
8646152,Wingull,True,False
8647555,Mega Altaria,False,False
8650196,Ditto,False,True
8658204,Corsola,True,True
8660819,Pumpkaboo-Super,True,False
8663613,Oinkologne-M,False,True
8677617,Magmortar,False,True
8678081,Wailord,False,False
8680187,Raticate-Alolan,True,True
8682625,Carkol,True,True
8682758,Stufful,True,False
8687091,Snivy,False,True
8688874,Stunfisk,False,False
8691507,Wo-Chien,False,True
8695899,Klawf,True,True
8701624,Revavroom -Navi,False,False
8705797,Corsola-Galarian,False,True
8706076,Mega Glalie,False,True
8711335,Darmanitan Zen,False,False
8727194,Prinplup,True,True
8727577,Golbat,True,True
8728283,Zangoose,False,False
8728422,Morelull,True,False
8728567,Chatot,False,True
8728598,Zangoose,False,False
8728803,Spiritomb,False,False
8736349,Mega Lucario,True,False
8737822,Breloom,False,False
8738876,Lilligant-Hisuian,True,True
8740784,Ogerpon -Wellspring Mask,False,True
8746420,Politoed,False,True
8749500,Toxtricity,False,True
8759168,Landorus-T,True,True
8771325,Seviper,False,False
8773786,Rufflet,True,True
8776518,Audino,True,False
8777026,Skrelp,True,False
8779247,Skuntank,False,False
8780147,Burmy,False,False
8786657,Dubwool,False,True
8791436,Teddiursa,True,False
8792206,Slowking,False,False
8793686,Swampert,False,True
8795068,Gligar,False,True
8801016,Cubone,True,False
8802393,Rellor,True,False
8803554,Meowth-Galarian,True,True
8805153,Illumise,False,False
8807614,Mega Venusaur,True,False
8810810,Mega Pinsir,False,False
8816327,Cetoddle,True,False
8817083,Dewgong,False,False
8820577,Palkia,False,True
8820816,Snorunt,True,False
8821065,Steelix,False,True
8822276,Chespin,True,False
8822862,Ursaluna -Bloodmoon,True,True
8826193,Nymble,True,False
8827933,Voltorb,True,False
8829430,Dugtrio,False,True
8830990,Meowth-Galarian,True,False
8834904,Vulpix,False,False
8843284,Horsea,False,False
8844282,Lilligant-Hisuian,False,False
8844951,Fearow,False,True
8851466,Pumpkaboo-Small,True,True
8856585,Staryu,True,True
8859478,Mega Houndoom,False,True
8859772,Heliolisk,False,False
8861958,Wailord,True,False
8871828,Steenee,False,False
8876278,Falinks,False,True
8880747,Gouging Fire,False,True
8885636,Yveltal,False,True
8888686,Voltorb-Hisuian,True,False
8889824,Naganadel,False,True
8897295,Shedinja,True,True
8898898,Cinccino,False,False
8899912,Pikipek,True,False
8900823,Veluza,False,False
8901606,Masquerain,True,False
8904201,Chatot,False,True
8912045,Charmeleon,False,True
8913946,Lucario,False,True
8916662,Blaziken,False,False
8918312,Raticate,False,True
8919512,Grotle,False,True
8923282,Sableye,True,True
8926581,Cleffa,True,False
8927731,Breloom,True,False
8929155,Electrode-Hisuian,False,True
8930675,Togedemaru,True,True
8937744,Mega Charizard Y,False,True
8942133,Toedscruel,False,False
8945634,Mega Alakazam,False,True
8950892,Yveltal,False,True
8953268,Cherrim-Overcast,True,False
8956701,Prinplup,False,False
8965526,Morgrem,True,False
8966255,Simisear,False,True
8966894,Sandygast,False,False
8967025,Pikipek,True,False
8968749,Togekiss,True,True
8978560,Tandemaus,False,False
8979182,Diancie,False,True
8980910,Sirfetch'd,False,True
8983550,Aurorus,True,True
8983566,Mew,True,False
8984826,Avalugg,False,True
8987060,Sandygast,True,False
8988478,Voltorb,True,False
8988979,Cetoddle,True,False
8989035,Munna,True,False
8991653,Plusle,True,False
8995796,Baltoy,True,False
9001700,Greavard,True,False
9001733,Burmy,False,False
9002759,Mawile,False,False
9012707,Gastrodon,True,False
9012918,Lilligant-Hisuian,False,False
9029460,Milotic,False,False
9032126,Sandslash-Alolan,False,True
9040008,Squawkabilly -Yellow/White,False,False
9041585,Mudsdale,False,False
9047595,Falinks,False,True
9048050,Stunky,True,False
9052857,Wattrel,True,True
9056790,Koraidon,False,True
9058357,Articuno-Galarian,False,True
9061637,Tapu Koko,False,True
9070443,Hariyama,True,False
9072168,Toxtricity,False,True
9074753,Registeel,False,True
9088208,Luvdisc,True,False
9109817,Crobat,True,True
9111054,Weavile,False,False
9112436,Spiritomb,False,False
9114894,Decidueye,False,True
9115388,Garbodor,True,True
9115749,Lanturn,True,True
9121189,Pidgeotto,False,False
9127909,Gothita,True,True
9129536,Scream Tail,True,True
9132973,Impidimp,True,False
9134482,Rockruff-Own Tempo,False,True
9140480,Pikipek,True,False
9147624,Dipplin,True,True
9150557,Dipplin,False,False
9151892,Golduck,True,False
9157110,Bewear,False,True
9165212,Salandit,True,False
9171008,Wooper,True,False
9179728,Hitmonlee,False,True
9183881,Basculegion-Female,False,True
9184294,Nidoking,False,False
9184438,Inkay,True,False
9184497,Victini,False,True
9189686,Rampardos,False,False
9192092,Bellibolt,False,True
9206333,Tinkatuff,False,False
9211355,Qwilfish-Hisuian,False,True
9211536,Hydrapple,False,True
9214863,Zangoose,False,False
9217577,Annihilape,False,True
9217597,Parasect,True,False
9220333,Electabuzz,True,False
9223365,Flittle,True,False
9223714,Beautifly,True,True
9228993,Cascoon,True,True
9231820,Reshiram,False,True
9236983,Slugma,True,False
9242542,Slither Wing,False,True
9243504,Tsareena,True,True
9249015,Solrock,False,True
9251736,Sirfetch'd,False,True
9253222,Bastiodon,False,False
9255564,Palkia,True,True
9268929,Rotom-H,False,False
9276328,Barbaracle,False,True
9279641,Slowpoke-Galarian,True,False
9282348,Feraligatr,False,True
9287991,Quagsire,True,True
9293504,Grimmsnarl,True,True
9295280,Corphish,False,False
9301494,Shellos,True,False
9325569,Marowak,False,True
9327574,Pansage,True,False
9330141,Raichu,True,False
9330583,Simisage,False,False
9340614,Golett,True,False
9342024,Vullaby,False,True
9346244,Inteleon,False,True
9349503,Sneasel-Hisuian,False,True
9354992,Dusknoir,False,True
9362640,Snover,False,True
9364509,Smeargle,False,True
9369916,Wooper,True,False
9377711,Mega Tyranitar,True,True
9379332,Beautifly,False,False
9381359,Raging Bolt,False,True
9382456,Seel,False,False
9384657,Gyarados,False,True
9392399,Kubfu,False,True
9403581,Spoink,True,False
9404563,Shelmet,True,True
9406537,Ting-Lu,False,True
9414100,Dipplin,False,False
9417059,Wynaut,True,False
9422192,Minun,True,False
9425506,Haunter,True,True
9425615,Swellow,False,False
9428425,Mega Mewtwo X,False,True
9436534,Pawmot,False,True
9438516,Lampent,True,False
9445895,Breloom,False,False
9447064,Wailord,False,False
9456852,Hattrem,True,True
9457818,Dodrio,False,True
9466235,Sigilyph,False,True
9473180,Appletun,True,True
9479323,Bergmite,False,False
9484678,Plusle,False,False
9487654,Buneary,False,False
9488936,Hoppip,True,False
9494828,Luvdisc,True,False
9495522,Ursaluna,False,True
9506496,Perrserker,False,False
9506615,Gothorita,False,False
9509609,Croconaw,False,False
9510588,Qwilfish-Hisuian,False,True
9514275,Garganacl,True,True
9525455,Mega Gardevoir,True,True
9531392,Sinistcha,True,True
9541637,Honedge,True,True
9542675,Volbeat,True,False
9544115,Muk-Alolan,True,True
9548601,Buizel,False,False
9558086,Mega Houndoom,False,True
9558522,Ledian,False,False
9565062,Wailord,False,False
9569067,Arboliva,False,False
9574801,Polteageist,False,True
9575526,Mega Swampert,False,True
9577007,Pelipper,False,False
9581507,Parasect,False,False
9582390,Gourgeist-Super,False,True
9591488,Clamperl,True,False
9597232,Crustle,True,True
9597864,Mega Steelix,False,True
9598708,Kadabra,True,False
9606045,Oricorio-Pa'u,False,True
9607668,Xatu,False,True
9618610,Darmanitan Zen,False,False
9622302,Crabrawler,True,False
9628247,Volbeat,False,False
9632458,Mega Altaria,False,False
9633600,Florges,False,True
9636127,Furret,True,True
9637133,Castform,False,True
9645136,Helioptile,True,False
9652483,Golurk,False,False
9653680,Castform-Snowy,False,True
9655385,Darumaka-Galarian,True,True
9659335,Beldum,False,True
9660464,Bellsprout,True,False
9672874,Toucannon,False,True
9675352,Gastly,True,False
9675752,Togetic,False,True
9676889,Ariados,False,False
9680826,Drapion,False,True
9685287,Tsareena,False,False
9686464,Runerigus,False,False
9691430,Meowstic ♂,True,True
9691697,Diglett-Alolan,True,False
9692627,Deoxys-Attack,False,True
9700872,Weezing,False,True
9725054,Bonsly,True,False
9725782,Appletun,False,False
9734835,Venipede,True,True
9743498,Cacnea,True,False
9750042,Kilowattrel,True,False
9750855,Lumineon,False,True
9751097,Mismagius,False,False
9754630,Flutter Mane,False,True
9756937,Dewott,False,True
9757350,Machamp,False,True
9759105,Barraskewda,True,True
9762573,Buzzwole,False,True
9764639,Skrelp,True,False
9770914,Celebi,False,True
9773587,Sunkern,True,False
9774412,Silvally-Electric,False,True
9774476,Giratina-Origin,False,True
9784332,Excadrill,False,False
9784398,Vibrava,False,True
9794523,Wailmer,True,False
9800010,Veluza,False,False
9801249,Basculin (White-Striped),True,True
9811869,Rockruff,True,True
9814166,Espeon,False,False
9818342,Clauncher,True,True
9821044,Machop,True,False
9823108,Mothim,False,True
9824622,Meowth-Galarian,True,False
9826857,Wurmple,True,False
9831144,Scraggy,True,False
9833650,Electivire,True,False
9839087,Magby,False,True
9841369,Corsola,False,False
9859763,Dodrio,False,True
9863616,Wigglytuff,False,False
9869833,Pignite,False,True
9870652,Rampardos,False,False
9871893,Articuno-Galarian,False,True
9872576,Numel,True,False
9874841,Espeon,False,False
9880954,Chingling,True,False
9881911,Poliwrath,False,True
9887612,Linoone-Galarian,False,True
9889683,Paras,False,False
9890085,Swellow,False,False
9891504,Shelmet,True,False
9892348,Grapploct,True,True
9894571,Oricorio-Pom Pom,False,True
9895883,Grookey,False,True
9899727,Rapidash-Galarian,False,True
9902930,Mimikyu,True,False
9905901,Kingler,False,False
9909325,Surskit,True,True
9910450,Kricketune,False,True
9910507,Dewott,False,True
9910547,Golduck,False,False
9913954,Clamperl,True,False
9919557,Centiskorch,False,False
9920236,Armaldo,False,False
9924478,Fennekin,False,True
9925918,Cutiefly,True,False
9931057,Talonflame,False,True
9931385,Combee,True,True
9938223,Silvally-Normal,False,True
9939886,Squawkabilly -Yellow/White,False,False
9945743,Poochyena,True,False
9953984,Alcremie,False,True
9958283,Shuppet,True,False
9963487,Illumise,True,False
9964618,Xatu,False,True
9968116,Lycanroc (Midnight),False,False
9969313,Brionne,False,True
9974721,Bonsly,True,False
9983548,Silvally-Psychic,False,True
9993783,Minior-Core,False,True
9993958,Accelgor,False,True
9996964,Electivire,True,False
9998715,Rattata,True,False
9999220,Pansage,True,False
10002018,Barboach,False,False
10008689,Sandygast,False,False
10019130,Arcanine,False,True
10023957,Inkay,True,False
10033426,Sandslash-Alolan,True,True
10034877,Swalot,False,False
10046983,Pumpkaboo-Small,True,False
10047307,Drampa,True,True
10051562,Drifblim,True,False
10052437,Crobat,False,False
10054937,Castform,False,True
10055632,Yamask,True,False
10056692,Togetic,False,True
10061699,Pawmi,True,False
10061807,Furret,True,False
10064399,Fletchling,True,False
10066215,Heatmor,False,False
10073939,Pumpkaboo-Small,True,False
10081132,Quagsire,True,False
10081956,Darmanitan Zen-Galarian,False,False
10084017,Keldeo,False,True
10089361,Nickit,True,False
10089734,Clefable,False,True
10091116,Cranidos,False,False
10091977,Scovillain,False,False
10096563,Bellsprout,True,False
10096843,Silvally-Electric,False,True
10098209,Pikipek,True,False
10099656,Wynaut,True,False
10107407,Oranguru,False,True
10119545,Ribombee,True,True
10134069,Heatmor,True,False
10136430,Sneasel,True,False
10144192,Combee,False,False
10144543,Tarountula,True,False
10145814,Shuppet,True,False
10150111,Sealeo,False,False
10151988,Whiscash,False,True
10158820,Shuckle,False,True
10162385,Clefable,False,True
10169971,Mega Lucario,False,False
10189571,Ambipom,False,False
10192423,Tatsugiri,False,False
10197181,Qwilfish-Hisuian,False,True
10201114,Castform-Snowy,False,True
10206663,Oshawott,False,True
10214627,Grimer-Alolan,False,True
10216208,Jumpluff,False,True
10226529,Wishiwashi-Solo,True,True
10229916,Rampardos,False,False
10230095,Snubbull,True,False
10230993,Duosion,False,True
10232996,Basculin (Red-Striped),False,True
10236406,Marshtomp,False,True
10239382,Klang,False,True
10240460,Oricorio-Sensu,False,True
10246244,Azumarill,False,True
10246444,Sewaddle,True,False
10263198,Furret,False,False
10263418,Umbreon,False,True
10263429,Slowpoke-Galarian,False,False
10263660,Finneon,True,False
10266673,Slowking,False,False
10271859,Bibarel,False,False
10285392,Exeggutor,False,True
10285916,Solrock,False,True
10306779,Scorbunny,True,False
10306861,Yamper,True,False
10308457,Revavroom -Segin,False,True
10309634,Helioptile,True,False
10311427,Cinderace,False,True
10314065,Elgyem,True,False
10315920,Arceus-Bug,False,True
10322184,Araquanid,False,False
10328409,Rabsca,True,True
10342314,Yamper,True,False
10349563,Remoraid,True,False
10350624,Cleffa,True,False
10353098,Altaria,False,False
10353559,Ursaluna,False,True
10355735,Probopass,False,False
10356305,Krokorok,False,False
10356474,Revavroom -Schedar,True,True
10356935,Lickilicky,False,True
10366746,Beheeyem,False,False
10369284,Crobat,True,False
10370759,Incineroar,False,True
10381332,Mothim,False,True
10383501,Turtonator,False,False
10387639,Arceus-Psychic,False,True
10397907,Machamp,False,True
10401008,Crabominable,False,False
10403153,Ninjask,True,True
10403226,Beheeyem,False,False
10413709,Minior-Meteor,False,True
10415383,Dewpider,True,False
10417034,Happiny,False,False
10417444,Kabuto,False,True
10423531,Skuntank,False,False
10424802,Overqwil,False,False
10435823,Cutiefly,True,False
10438739,Regice,False,True
10446428,Hariyama,True,False
10453640,Baltoy,True,False
10454236,Fomantis,True,False
10460307,Mr. Mime,False,True
10469122,Scrafty,False,False
10472916,Sandile,False,True
10482059,Galvantula,True,True
10490074,Clefable,False,True
10496526,Rapidash-Galarian,True,True
10502585,Orthworm,False,True
10509849,Claydol,False,True
10512751,Shedinja,False,False
10515758,Primarina,False,False
10525242,Chimecho,False,True
10529434,Tornadus-I,False,True
10534245,Clefable,True,True
10540049,Swirlix,True,False
10541094,Kricketune,False,True
10543444,Mesprit,False,True
10549386,Budew,True,True
10564527,Reuniclus,True,True
10565866,Bunnelby,True,False
10566393,Espathra,False,False
10566929,Corphish,True,False
10569529,Vespiquen,False,False
10572534,Slurpuff,False,False
10573332,Inteleon,False,True
10580676,Anorith,False,False
10586052,Klefki,False,True
10591605,Diglett-Alolan,True,False
10596216,Rapidash,False,False
10599969,Ludicolo,False,True
10606603,Treecko,False,True
10610979,Dipplin,False,False
10624698,Hippowdon,False,True
10625031,Floragato,True,False
10625137,Ekans,True,False
10639510,Ribombee,True,False
10639798,Herdier,True,False
10639839,Cleffa,False,False
10646988,Meowscarada,False,True
10653844,Sirfetch'd,True,True
10657367,Revavroom,True,True
10658817,Patrat,True,False
10664403,Nymble,True,False
10671497,Armaldo,False,False
10674710,Passimian,False,True
10676100,Bronzor,True,False
10685830,Pidgeotto,False,False
10692721,Seismitoad,False,True
10695036,Linoone-Galarian,False,True
10696391,Altaria,False,False
10697434,Yamper,True,False
10700765,Milotic,False,False
10703260,Lilligant-Hisuian,True,False
10710498,Purrloin,True,False
10711271,Archen,False,True
10718221,Horsea,False,False
10721685,Drapion,False,True
10722666,Pansage,False,False
10724441,Hippowdon,False,True
10726978,Torchic,True,True
10730712,Tadbulb,True,False
10731659,Ninjask,True,False
10732916,Swampert,False,True
10733935,Swablu,True,False
10735978,Shieldon,True,False
10742559,Horsea,True,False
10745009,Galvantula,False,False
10746122,Delibird,False,True
10746814,Squawkabilly -Yellow/White,True,False
10747336,Dhelmise,False,True
10747882,Glalie,True,False
10754490,Squawkabilly -Yellow/White,False,False
10758976,Orbeetle,False,True
10760048,Vikavolt,False,True
10760747,Archen,False,True
10761697,Okidogi,False,True
10764936,Basculin (Red-Striped),False,True
10769809,Mega Heracross,False,True
10782669,Electabuzz,False,False
10786435,Lileep,True,True
10790058,Comfey,False,False
10795697,Wormadam-Sandy,False,True
10800314,Mega Medicham,False,False
10805227,Mega Lucario,False,False
10805356,Pinsir,True,True
10808822,Scizor,False,True
10809986,Krabby,True,False
10818301,Pawmi,True,False
10825544,Palafin -Hero Form,False,True
10827389,Murkrow,False,True
10828049,Glaceon,False,True
10828396,Shuppet,True,False
10829381,Karrablast,True,False
10835040,Mothim,False,True
10837001,Polteageist,False,True
10838663,Persian,False,False
10852519,Ampharos,False,True
10852588,Delphox,False,False
10854512,Finneon,False,False
10858290,Jellicent,False,False
10862725,Audino,True,False
10864898,Houndstone,False,True
10874517,Nincada,True,False
10874661,Mienfoo,False,True
10875624,Chansey,False,True
10877543,Quagsire,False,False
10880419,Ogerpon -Wellspring Mask,False,True
10881502,Moltres,False,True
10881752,Steenee,True,False
10887309,Butterfree,False,True
10892712,Tranquill,False,True
10898694,Falinks,False,True
10898756,Scraggy,True,False
10900219,Kleavor,False,True
10902371,Cranidos,False,False
10903384,Floragato,False,False
10909234,Musharna,False,True
10910099,Tarountula,True,False
10910458,Scream Tail,False,False
10926819,Spidops,True,False
10929122,Muk,False,False
10932822,Turtonator,False,False
10938409,Anorith,False,False
10943243,Serperior,False,True
10958000,Exeggutor,True,True
10958748,Crabominable,False,False
10959674,Cacnea,True,False
10979351,Mega Banette,True,True
10980482,Rapidash-Galarian,False,False
10985684,Boltund,False,False
10988968,Karrablast,False,False
10991931,Volbeat,False,False
10997415,Urshifu-Rapid Strike,False,True
10999955,Kleavor,False,True
11000585,Liepard,False,False
11006361,Makuhita,False,False
11007561,Slowpoke-Galarian,True,False
11020559,Sirfetch'd,False,False
11024158,Litten,False,True
11031510,Lumineon,False,True
11033196,Charmander,False,True
11039237,Moltres,False,True
11046706,Incineroar,False,True
11050526,Woobat,False,False
11064210,Banette,True,True
11069184,Ursaring,False,True
11070601,Cinderace,False,True
11074591,Kartana,True,True
11076101,Florges,False,True
11076468,Crawdaunt,True,False
11078345,Garbodor,False,False
11087394,Skwovet,True,False
11090143,Hariyama,False,False
11092855,Spiritomb,True,False
11099312,Espeon,False,False
11102308,Pidgey,True,False
11102950,Seel,False,False
11105171,Sunkern,True,False
11108639,Togepi,True,False
11109351,Dusknoir,False,True
11109811,Manectric,False,True
11109948,Sinistea,True,True
11111643,Roggenrola,True,True
11124524,Spinda,True,False
11128444,Teddiursa,True,False
11135739,Clefable,False,False
11137407,Darmanitan,False,True
11147957,Shuckle,False,True
11158164,Delibird,False,True
11160380,Pangoro,False,True
11165002,Sirfetch'd,False,False
11168934,Poliwhirl,False,False
11170734,Swadloon,True,True
11171001,Crustle,False,False
11172342,Mega Salamence,False,True
11178887,Aegislash-Blade,False,True
11186100,Mega Slowbro,False,True
11187076,Ambipom,False,False
11192404,Cottonee,True,False
11193717,Arcanine-Hisuian,False,False
11193806,Spidops,True,False
11197050,Wigglytuff,True,False
11208142,Stunfisk,False,False
11210614,Oricorio-Pom Pom,False,True
11218289,Arceus-Electric,False,True
11225599,Lileep,False,False
11228513,Tarountula,True,False
11229681,Flabébé,True,False
11232976,Absol,True,True
11233163,Rattata,True,False
11244796,Caterpie,True,False
11245572,Girafarig,False,True
11250285,Scovillain,False,False
11250565,Swirlix,True,False
11253867,Tapu Koko,False,True
11257030,Shaymin-Sky form,False,True
11257459,Sunflora,True,True
11259115,Toxel,False,True
11261237,Zygarde-50%,False,True
11261434,Mega Blaziken,False,True
11264092,Pachirisu,True,False
11266024,Tyrunt,False,True
11276806,Gallade,False,True
11279393,Raboot,False,True
11279438,Rellor,True,False
11286174,Kricketune,False,True
11292212,Deino,False,True
11295607,Squawkabilly -Green/Blue,True,False
11296385,Centiskorch,False,False
11305160,Graveler,False,True
11305998,Illumise,True,False
11313689,Duskull,True,False
11314211,Chingling,False,False
